Timestamp,Url,Title,Article 
2014-01-10,http://www.theguardian.com/media/2014/jan/10/media-briefing-friday-10-january,neutral,negative
2014-01-08,http://www.theguardian.com/business/2014/jan/08/sainsburys-claims-best-christmas-ever-as-mothercare-issues-profits-warning-business-live,positive,negative
2014-01-08,http://www.theguardian.com/technology/2014/jan/08/yahoo-malware-turned-europeans-computers-into-bitcoin-slaves,neutral,neutral
2014-01-08,http://www.theguardian.com/music/2014/jan/08/kanye-west-bitcoin-coinye-west-trademark,negative,negative
2014-01-07,http://www.theguardian.com/technology/2014/jan/07/biggest-celebrity-tech-endorsement-fails-michael-bay,neutral,neutral
2014-01-07,http://www.theguardian.com/technology/2014/jan/07/bitcoin-me-how-to-make-your-own-digital-currency,negative,neutral
2014-01-07,http://www.theguardian.com/media/2014/jan/07/media-briefing-tuesday-7-january,neutral,positive
2014-01-06,http://www.theguardian.com/technology/2014/jan/06/malaysian-central-bank-warns-against-bitcoin,neutral,positive
2014-01-06,http://www.theguardian.com/technology/blog/2014/jan/06/electricity-solar-camera,neutral,negative
2014-01-05,http://www.theguardian.com/technology/2014/jan/05/lost-year-new-technology-2013-gadgets,neutral,neutral
2014-01-03,http://www.theguardian.com/music/2014/jan/03/kanye-coinye-west-bitcoin-coinye-cryptocurrency,neutral,positive
2014-01-02,http://www.theguardian.com/technology/2014/jan/02/technology-predictions-2014-smarter-cities-bigger-games-drones-tablets,negative,neutral
2014-01-01,http://www.theguardian.com/money/2014/jan/01/money-corrupted-us-understand-worth,negative,positive
2014-01-01,http://www.theguardian.com/technology/2014/jan/01/tech-128-tor-vine-and-4g,neutral,neutral
2013-12-31,http://www.theguardian.com/technology/2013/dec/31/tech-128-silk-road-spotify-tinder,neutral,negative
2013-12-30,http://www.theguardian.com/technology/2013/dec/30/tech-128-pewdiepie-ps4-self-driving-cars-raspberry-pi,neutral,positive
2013-12-29,http://www.theguardian.com/lifeandstyle/2013/dec/29/selfies-twerking-words-really-mattered-2013,positive,neutral
2013-12-29,http://www.theguardian.com/technology/2013/dec/29/google-robotics-us-military-boston-dynamics,negative,negative
2013-12-25,http://www.theguardian.com/technology/blog/2013/dec/25/merry-christmas-everyone,negative,negative
2013-12-24,http://www.theguardian.com/technology/2013/dec/24/tech-128-2013-was-the-year-of-the-dark-web-elon-musk-and-h-from-steps,neutral,negative
2013-12-23,http://www.theguardian.com/media/2013/dec/23/media-briefing-monday-23-december,neutral,neutral
2013-12-23,http://www.theguardian.com/technology/2013/dec/23/tech-128-from-airbnb-to-crowdfunding-the-year-in-review,neutral,negative
2013-12-22,http://www.theguardian.com/business/2013/dec/22/ten-things-i-hated-about-business-in-2013,negative,positive
2013-12-21,http://www.theguardian.com/lifeandstyle/2013/dec/21/lucy-mangan-great-year,positive,neutral
2013-12-20,http://www.theguardian.com/sustainable-business/business-model-innovation-e-choupal-onemorepallet-sirum-alternative-marketplaces,neutral,neutral
2013-12-20,http://www.theguardian.com/advertising/digital-media-trends-2014-trends,neutral,negative
2013-12-20,http://www.theguardian.com/culture/picture/2013/dec/20/2013-infomania,positive,positive
2013-12-19,http://www.theguardian.com/technology/blog/2013/dec/19/mobile-internet-scale,positive,negative
2013-12-18,http://www.theguardian.com/business/2013/dec/18/uk-unemployment-bank-minutes-federal-reserve-business-live,neutral,negative
2013-12-18,http://www.theguardian.com/technology/2013/dec/18/bitcoin-plummets-china-payment-processors-digital-cryptocurrency,neutral,neutral
2013-12-17,http://www.theguardian.com/media/2013/dec/17/media-briefing-tuesday-17-december,neutral,negative
2013-12-17,http://www.theguardian.com/media-network/media-network-blog/2013/dec/17/internet-fragmentation-eugene-kaspersky,neutral,negative
2013-12-16,http://www.theguardian.com/technology/blog/2013/dec/16/web-traffic-big-thing,negative,neutral
2013-12-16,http://www.theguardian.com/science/2013/dec/16/geek-word-year-collins-dictionary-definition,neutral,positive
2013-12-15,http://www.theguardian.com/commentisfree/2013/dec/15/sorry-stop-apologising-ian-martin,negative,positive
2013-12-13,http://www.theguardian.com/technology/blog/2013/dec/13/bitcoin-google-mooc,negative,neutral
2013-12-12,http://www.theguardian.com/politics/2013/dec/12/george-osborne-andrew-tyrie-sketch,neutral,negative
2013-12-12,http://www.theguardian.com/technology/gallery/2013/dec/12/christmas-gadget-gift-guide-for-the-bitcoin-millionaire-in-pictures,positive,neutral
2013-12-11,http://www.theguardian.com/technology/2013/dec/11/ernst-young-warn-bitcoin-payment-problems,positive,neutral
2013-12-11,http://www.theguardian.com/business/gallery/2013/dec/11/kipper-williams-guardian-cartoonist-christmas-cards-2013,positive,positive
2013-12-10,http://www.theguardian.com/technology/2013/dec/10/apple-blocks-bitcoin-payments-on-secure-messaging-app-gliph,negative,negative
2013-12-09,http://www.theguardian.com/technology/2013/dec/09/recovering-stolen-bitcoin-sheep-marketplace-trading-digital-currency-money,neutral,negative
2013-12-09,http://www.theguardian.com/world/2013/dec/09/internet-companies-demand-spying-overhaul-after-nsa-revelations-live-reaction,neutral,neutral
2013-12-09,http://www.theguardian.com/technology/blog/2013/dec/09/ios7-interface-marissa-mayer,neutral,negative
2013-12-08,http://www.theguardian.com/commentisfree/2013/dec/08/peer-pressure-using-proper-names,neutral,negative
2013-12-08,http://www.theguardian.com/business/2013/dec/08/china-cameron-export-drive-desperate,positive,negative
2013-12-06,http://www.theguardian.com/media/2013/dec/06/media-briefing-friday-6-december,neutral,neutral
2013-12-05,http://www.theguardian.com/technology/2013/dec/05/bitcoin-digital-currency-wall-street-strategist,neutral,negative
2013-12-05,http://www.theguardian.com/technology/2013/dec/05/bitcoin-price-tumbles-chinese-central-bank-warning,positive,neutral
2013-12-04,http://www.theguardian.com/technology/2013/dec/04/bitcoin-bubble-tulip-dutch-banker,negative,neutral
2013-12-04,http://www.theguardian.com/technology/2013/dec/04/valve-joins-linux-steam-machine-gaming,neutral,neutral
2013-12-04,http://www.theguardian.com/tv-and-radio/tvandradioblog/2013/dec/04/good-wife-cbs-best-drama-tv,positive,neutral
2013-12-04,http://www.theguardian.com/technology/blog/2013/dec/04/bitcoin-nexus-spreadsheet,negative,positive
2013-12-03,http://www.theguardian.com/world/2013/dec/03/person-of-year-2013-who-gets-your-vote,positive,negative
2013-12-03,http://www.theguardian.com/technology/2013/dec/03/online-drugs-marketplace-shut-down-bitcoin-hack-sheep,neutral,positive
2013-12-03,http://www.theguardian.com/technology/blog/2013/dec/03/self-driving-cars-sweden-z30,positive,neutral
2013-12-02,http://www.theguardian.com/technology/2013/dec/02/bitcoin-mining-malwarebytes-app-pc,neutral,neutral
2013-12-02,http://www.theguardian.com/media/2013/dec/02/media-briefing-monday-2-december,neutral,positive
2013-12-02,http://www.theguardian.com/technology/blog/2013/dec/02/bitcoin-ipad-coding-google-patents,positive,negative
2013-11-29,http://www.theguardian.com/media/2013/nov/29/media-briefing-friday-29-november,neutral,neutral
2013-11-29,http://www.theguardian.com/technology/blog/2013/nov/29/bitcoin-cyanogen-samsung-benchmark,positive,neutral
2013-11-28,http://www.theguardian.com/business/economics-blog/2013/nov/28/bitcoin-potential-weapon-mass-economic-destruction,neutral,neutral
2013-11-28,http://www.theguardian.com/technology/2013/nov/28/bitcoin-alternatives-future-currency-investments,neutral,neutral
2013-11-28,http://www.theguardian.com/commentisfree/2013/nov/28/most-valuable-thing-lost-computer-bitcoins,positive,negative
2013-11-28,http://www.theguardian.com/politics/2013/nov/28/boris-johnson-iq-intelligence-gordon-gekko,neutral,neutral
2013-11-27,http://www.theguardian.com/business/2013/nov/27/royal-mail-profits-double-as-mps-prepare-to-quiz-vince-cable-business-live,negative,neutral
2013-11-27,http://www.theguardian.com/technology/2013/nov/27/hard-drive-bitcoin-landfill-site,negative,neutral
2013-11-27,http://www.theguardian.com/technology/audio/2013/nov/27/podcast-tech-weekly-eli-horowitz,neutral,neutral
2013-11-26,http://www.theguardian.com/technology/blog/2013/nov/26/amazon-business-bitcoin,negative,neutral
2013-11-25,http://www.theguardian.com/technology/2013/nov/25/where-can-you-use-bitcoins-brief-guide,positive,positive
2013-11-25,http://www.theguardian.com/technology/2013/nov/25/is-bitcoin-about-to-change-the-world-peer-to-peer-cryptocurrency-virtual-wallet,neutral,neutral
2013-11-25,http://www.theguardian.com/technology/2013/nov/25/majority-of-silk-roads-bitcoins-may-remain-unseized,neutral,negative
2013-11-25,http://www.theguardian.com/media/2013/nov/25/media-briefing-monday-25-november,neutral,positive
2013-11-22,http://www.theguardian.com/technology/2013/nov/22/virgin-galactic-bitcoin-space-flights-payment,neutral,neutral
2013-11-22,http://www.theguardian.com/media/2013/nov/22/media-briefing-friday-22-november,neutral,negative
2013-11-21,http://www.theguardian.com/technology/2013/nov/21/silk-road-founder-held-without-bail,negative,neutral
2013-11-21,http://www.theguardian.com/technology/2013/nov/21/us-police-force-pay-bitcoin-ransom-in-cryptolocker-malware-scam,neutral,neutral
2013-11-21,http://www.theguardian.com/media/2013/nov/21/media-briefing-thursday-21-november,neutral,neutral
2013-11-19,http://www.theguardian.com/media/2013/nov/19/media-briefing-tuesday-19-november,neutral,neutral
2013-11-19,http://www.theguardian.com/books/2013/nov/19/selfie-word-of-the-year-oed-olinguito-twerk,neutral,positive
2013-11-18,http://www.theguardian.com/business/2013/nov/18/chinese-stocks-markets-surge-on-economic-reforms-business-live,positive,neutral
2013-11-18,http://www.theguardian.com/technology/2013/nov/18/bitcoin-risks-rewards-senate-hearing-virtual-currency,neutral,neutral
2013-11-18,http://www.theguardian.com/commentisfree/2013/nov/18/bitcoin-senate-hearings-regulation,positive,negative
2013-11-18,http://www.theguardian.com/technology/2013/nov/18/filesharing-search-engine-tor-dark-web-bitcoin-newznab,neutral,negative
2013-11-15,http://www.theguardian.com/technology/2013/nov/15/uk-faces-ransomware-cybercrime-attack,neutral,neutral
2013-11-15,http://www.theguardian.com/media/2013/nov/15/media-briefing-friday-15-november,neutral,negative
2013-11-10,http://www.theguardian.com/technology/2013/nov/10/silk-road-internet-market-illegal-drugs-ross-ulbricht,neutral,positive
2013-11-08,http://www.theguardian.com/technology/2013/nov/08/hackers-steal-1m-from-bitcoin-tradefortress-site,neutral,neutral
2013-11-08,http://www.theguardian.com/technology/blog/2013/nov/08/technology-links-newsbucket,negative,neutral
2013-11-07,http://www.theguardian.com/technology/2013/nov/07/silk-road-20-resurrects-online-drugs-marketplace,neutral,neutral
2013-11-06,http://www.theguardian.com/technology/2013/nov/06/bitcoin-price-hits-all-time-high-of-269,positive,neutral
2013-11-05,http://www.theguardian.com/technology/2013/nov/05/bitcoin-hijack-research-mining,neutral,neutral
2013-11-04,http://www.theguardian.com/news/datablog/interactive/2013/nov/04/bitcoin-how-does-work-cryptocurrency,negative,positive
2013-11-01,http://www.theguardian.com/travel/2013/nov/01/bitcoin-currency-for-travellers,neutral,neutral
2013-10-30,http://www.theguardian.com/commentisfree/2013/oct/30/digital-age-nostalgia-online-generation,neutral,neutral
2013-10-29,http://www.theguardian.com/technology/2013/oct/29/bitcoin-forgotten-currency-norway-oslo-home,neutral,positive
2013-10-24,http://www.theguardian.com/media/2013/oct/24/media-briefing-thursday-24-october,neutral,neutral
2013-10-21,http://www.theguardian.com/technology/2013/oct/21/bitcoin-price-surges-to-post-crash-high,positive,negative
2013-10-18,http://www.theguardian.com/technology/2013/oct/18/silk-road-black-market-reloaded-closed,negative,neutral
2013-10-15,http://www.theguardian.com/technology/2013/oct/15/silk-road-ross-ulbricht-alleged-mastermind,positive,neutral
2013-10-09,http://www.theguardian.com/technology/2013/oct/09/silk-road-founder-new-york-charges,negative,positive
2013-10-09,http://www.theguardian.com/technology/blog/2013/oct/09/qualcomm-office-htc-silk-road,neutral,neutral
2013-10-08,http://www.theguardian.com/technology/2013/oct/08/silk-road-hack-suspicion-fbi-server,neutral,neutral
2013-10-08,http://www.theguardian.com/uk-news/2013/oct/08/silk-road-illegal-drugs-arrested-britain,neutral,negative
2013-10-07,http://www.theguardian.com/technology/2013/oct/07/fbi-bitcoin-pranked-silk-road,neutral,neutral
2013-10-07,http://www.theguardian.com/technology/2013/oct/07/fbi-bitcoin-silk-road-ross-ulbricht,neutral,positive
2013-10-05,http://www.theguardian.com/society/2013/oct/06/dark-net-drugs,negative,positive
2013-10-04,http://www.theguardian.com/technology/2013/oct/04/bitcoin-what-you-need-to-know-silk-road,positive,negative
2013-10-04,http://www.theguardian.com/media/2013/oct/04/media-briefing-friday-4-october,neutral,negative
2013-10-03,http://www.theguardian.com/technology/2013/oct/03/five-stupid-things-dread-pirate-roberts-did-to-get-arrested,neutral,negative
2013-10-03,http://www.theguardian.com/technology/2013/oct/03/bitcoin-price-silk-road-ulbricht-value,positive,negative
2013-10-03,http://www.theguardian.com/technology/2013/oct/03/silk-road-underground-market-closed-bitcoin,negative,neutral
2013-10-03,http://www.theguardian.com/technology/2013/oct/02/bitcoin-silk-road-how-to-seize,neutral,neutral
2013-10-02,http://www.theguardian.com/technology/2013/oct/02/alleged-silk-road-website-founder-arrested-bitcoin,negative,positive
2013-10-02,http://www.theguardian.com/technology/blog/2013/oct/02/samsung-benchmark-makerbot-windows,negative,negative
2013-09-27,http://www.theguardian.com/news/oliver-burkeman-s-blog/2013/sep/27/cashless-society-spend-money-clinkle,positive,positive
2013-09-19,http://www.theguardian.com/technology/2013/sep/19/cullen-hoback-edward-snowden,negative,positive
2013-09-09,http://www.theguardian.com/technology/2013/sep/09/jake-davis-topiary-lulzsec-answers,neutral,negative
2013-09-05,http://www.theguardian.com/technology/2013/sep/05/bitcoin-dealers-regulation-downing-street,positive,negative
2013-09-03,http://www.theguardian.com/technology/blog/2013/sep/03/htc-arrest-galaxy-mega-review,positive,negative
2013-08-28,http://www.theguardian.com/books/booksblog/2013/aug/28/twerk-geek-chic-oxford-dictionary,negative,negative
2013-08-28,http://www.theguardian.com/media/mediamonkeyblog/2013/aug/28/miley-cyrus-oxford-english-dictionary-twerking,neutral,negative
2013-08-26,http://www.theguardian.com/technology/2013/aug/26/bitcoin-lobbyists-us-authorities-scrutiny,positive,positive
2013-08-21,http://www.theguardian.com/world/shortcuts/2013/aug/21/dread-pirate-roberts-silk-road,neutral,negative
2013-08-20,http://www.theguardian.com/media/2013/aug/20/media-briefing-tuesday-20-august,neutral,positive
2013-08-19,http://www.theguardian.com/technology/2013/aug/19/bitcoin-unit-of-account-germany,neutral,neutral
2013-08-19,http://www.theguardian.com/business/2013/aug/19/japanese-trade-deficit-balloons-on-weak-yen-live,neutral,positive
2013-08-16,http://www.theguardian.com/technology/blog/2013/aug/16/blackberry-ubuntu-google-dell-iphone,neutral,negative
2013-08-15,http://www.theguardian.com/technology/2013/aug/15/google-android-bitcoin-securerandom-vulnerability,neutral,positive
2013-08-15,http://www.theguardian.com/technology/blog/2013/aug/15/bill-gates-bitcoin-twitter-google,neutral,positive
2013-08-13,http://www.theguardian.com/media/2013/aug/13/media-briefing-tuesday-13-august,neutral,positive
2013-08-13,http://www.theguardian.com/technology/blog/2013/aug/13/android,positive,negative
2013-08-12,http://www.theguardian.com/technology/blog/2013/aug/12/1,neutral,negative
2013-08-09,http://www.theguardian.com/technology/blog/2013/aug/09/google-apple-ios7-maps-malda,positive,neutral
2013-08-02,http://www.theguardian.com/media-network/partner-zone-infosecurity/market-for-vulnerability-data,negative,neutral
2013-07-31,http://www.theguardian.com/technology/blog/2013/jul/31/cybercrime-bitcoin-heroin-brian-krebs,negative,neutral
2013-07-31,http://www.theguardian.com/technology/2013/jul/31/thai-bitcoin-exchange-suspend-trading,negative,positive
2013-07-31,http://www.theguardian.com/technology/audio/2013/jul/31/podcast-tech-weekly-memoto-nexus,negative,neutral
2013-07-30,http://www.theguardian.com/world/2013/jul/30/organised-crime-australia-economy-report,neutral,neutral
2013-07-24,http://www.theguardian.com/technology/2013/jul/24/bitcoin-alleged-ponzi-fraud,neutral,positive
2013-07-22,http://www.theguardian.com/technology/blog/2013/jul/22/technology-links-newsbucket,negative,neutral
2013-07-10,http://www.theguardian.com/technology/blog/2013/jul/10/bitcoin-silk-road-dea-google,neutral,neutral
2013-07-08,http://www.theguardian.com/technology/gamesblog/2013/jul/08/dragons-tale-mmorpg-gambling-bitcoin,positive,neutral
2013-07-06,http://www.theguardian.com/technology/2013/jul/07/how-would-you-like-to-pay-bitcoin,negative,neutral
2013-07-05,http://www.theguardian.com/science/political-science/2013/jul/05/bitcoin-virtual-currency,negative,neutral
2013-07-03,http://www.theguardian.com/commentisfree/2013/jul/03/bitcoin-sells-out-winklevoss-twins,neutral,negative
2013-07-03,http://www.theguardian.com/media/2013/jul/03/media-briefing-wednesday-3-july,neutral,neutral
2013-07-02,http://www.theguardian.com/technology/2013/jul/02/winklevoss-twins-launch-bitcoin-fund,negative,negative
2013-07-01,http://www.theguardian.com/commentisfree/2013/jul/01/closing-down-drugs-websites,positive,negative
2013-07-01,http://www.theguardian.com/technology/blog/2013/jul/01/bitcoin-virtual-fortune-crypto-currency,positive,positive
2013-06-25,http://www.theguardian.com/technology/2013/jun/25/bitcoin-successors-litecoin-freicoin,neutral,neutral
2013-06-23,http://www.theguardian.com/technology/shortcuts/2013/jun/23/britains-first-bitcoin-pub,neutral,neutral
2013-06-21,http://www.theguardian.com/technology/2013/jun/21/erase-your-digital-footprint,positive,negative
2013-06-06,http://www.theguardian.com/business/2013/jun/06/eurozone-crisis-ebc-rates-greece-imf,positive,negative
2013-06-05,http://www.theguardian.com/books/2013/jun/05/money-unauthorised-biography-martin-review,negative,positive
2013-06-03,http://www.theguardian.com/technology/blog/2013/jun/03/microsoft-ipad-pc-patents,neutral,negative
2013-06-02,http://www.theguardian.com/commentisfree/2013/jun/02/pocket-money-serious-business,negative,negative
2013-05-31,http://www.theguardian.com/technology/blog/2013/may/31/google-p2p,neutral,negative
2013-05-30,http://www.theguardian.com/commentisfree/2013/may/30/bitcoin-beyond-reach-of-government,neutral,neutral
2013-05-29,http://www.theguardian.com/technology/blog/2013/may/29/intel-hacking,neutral,neutral
2013-05-28,http://www.theguardian.com/business/2013/may/28/liberty-reserve-accused-money-laundering,positive,negative
2013-05-24,http://www.theguardian.com/technology/blog/2013/may/24/technology-links-newsbucket,positive,neutral
2013-05-20,http://www.theguardian.com/business/2013/may/20/seamless-grubhub-merger,positive,positive
2013-05-16,http://www.theguardian.com/technology/2013/may/16/lulzsec-unanswered-questions,neutral,negative
2013-05-16,http://www.theguardian.com/technology/2013/may/16/lulzsec-hackers-jailed-cyber-attacks,neutral,neutral
2013-05-12,http://www.theguardian.com/books/2013/may/12/drugs-web-revolution-power-review,positive,neutral
2013-05-10,http://www.theguardian.com/technology/2013/may/09/3d-printed-guns-plans-state-department,neutral,neutral
2013-05-10,http://www.theguardian.com/technology/blog/2013/may/10/technology-links-newsbucket,positive,neutral
2013-05-09,http://www.theguardian.com/media/2013/may/09/1,neutral,neutral
2013-05-06,http://www.theguardian.com/world/2013/may/06/3-handgun-fired-cody-wilson,neutral,neutral
2013-05-06,http://www.theguardian.com/technology/blog/2013/may/06/technology-links-newsbucket,negative,neutral
2013-05-03,http://www.theguardian.com/technology/blog/2013/may/03/technology-links-newsbucket,neutral,neutral
2013-05-02,http://www.theguardian.com/books/2013/may/02/drugs-web-revolution-changing-world-high,positive,neutral
2013-05-02,http://www.theguardian.com/technology/blog/2013/may/02/google-now-iphone-pirate-bay,positive,neutral
2013-04-27,http://www.theguardian.com/theguardian/2013/apr/27/quiz-general-knowledge-guardian,neutral,negative
2013-04-26,http://www.theguardian.com/technology/2013/apr/26/brewster-kahle-internet-archive,positive,neutral
2013-04-26,http://www.theguardian.com/technology/2013/apr/26/bitcoins-gain-currency-in-berlin,positive,neutral
2013-04-26,http://www.theguardian.com/technology/video/2013/apr/26/bitcoin-currency-moves-offline-berlin-video,neutral,neutral
2013-04-19,http://www.theguardian.com/commentisfree/2013/apr/19/unthinkable-cheese-based-economy,neutral,neutral
2013-04-18,http://www.theguardian.com/society/2013/apr/18/drug-users-taken-advantage-sexually,neutral,neutral
2013-04-18,http://www.theguardian.com/world/2013/apr/18/internet-drug-dealing-survey,neutral,neutral
2013-04-18,http://www.theguardian.com/media/2013/apr/18/1,neutral,neutral
2013-04-16,http://www.theguardian.com/commentisfree/2013/apr/16/gold-not-so-precious-metal,neutral,neutral
2013-04-16,http://www.theguardian.com/commentisfree/2013/apr/16/gold-price-fall-bad-omen,negative,neutral
2013-04-14,http://www.theguardian.com/technology/shortcuts/2013/apr/14/winklevoss-twins-bitcoin-millionaires,positive,neutral
2013-04-14,http://www.theguardian.com/commentisfree/2013/apr/14/virtual-economies-digital-money-talks,negative,neutral
2013-04-13,http://www.theguardian.com/theobserver/2013/apr/14/for-the-record-corrections,neutral,neutral
2013-04-12,http://www.theguardian.com/business/2013/apr/12/eurozone-crisis-live-cameron-merkel-eurogroup,neutral,neutral
2013-04-12,http://www.theguardian.com/media/2013/apr/12/media-briefing-friday-12-april,neutral,neutral
2013-04-12,http://www.theguardian.com/technology/blog/2013/apr/12/technology-links-newsbucket,positive,positive
2013-04-11,http://www.theguardian.com/technology/2013/apr/11/bitcoin-exchange-halts-trade-value,neutral,positive
2013-04-11,http://www.theguardian.com/technology/blog/2013/apr/11/technology-links-newsbucket,neutral,positive
2013-04-10,http://www.theguardian.com/technology/2013/apr/10/bitcoin-not-real-currency-cowrie,negative,negative
2013-04-10,http://www.theguardian.com/technology/2013/apr/10/bitcoin-new-high-losing-160,neutral,positive
2013-04-09,http://www.theguardian.com/technology/blog/2013/apr/09/technology-links-newsbucket,positive,negative
2013-04-08,http://www.theguardian.com/technology/blog/2013/apr/08/technology-links-newsbucket,neutral,positive
2013-04-06,http://www.theguardian.com/technology/2013/apr/07/bitcoin-scares-banks-governments,negative,positive
2013-04-04,http://www.theguardian.com/theguardian/2013/apr/04/corrections-and-clarifications,neutral,negative
2013-04-04,http://www.theguardian.com/business/poll/2013/apr/04/bitcoin-boom-bubble,positive,negative
2013-04-04,http://www.theguardian.com/media/2013/apr/04/1,neutral,negative
2013-04-04,http://www.theguardian.com/technology/blog/2013/apr/04/technology-links-newsbucket,positive,neutral
2013-04-03,http://www.theguardian.com/commentisfree/2013/apr/03/bitcoin-currency-bubble-crash-not-rocking-financial-markets,negative,neutral
2013-04-03,http://www.theguardian.com/technology/2013/apr/03/bitcoin-reaches-record-high-currency,neutral,positive
2013-04-01,http://www.theguardian.com/technology/blog/2013/apr/01/technology-links-newsbucket,negative,negative
2013-03-28,http://www.theguardian.com/technology/blog/2013/mar/28/copyright-wars-internet,neutral,negative
2013-03-22,http://www.theguardian.com/technology/video/2013/mar/22/bitcoin-currency-video,neutral,neutral
2013-03-22,http://www.theguardian.com/world/2013/mar/22/silk-road-online-drug-marketplace,neutral,neutral
2013-03-04,http://www.theguardian.com/business/2013/mar/04/bitcoin-currency-of-vice,positive,neutral
